Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,airSpeedSetpoint,climbRate,altitudeRelative,altitudeAMSL,altitudeTuning,altitudeTuningSetpoint,flightDistance,flightTime,distanceToHome,missionItemIndex,headingToNextWP,headingToHome,distanceToGCS,throttlePct,hobbs,battery0.id,battery0.batteryFunction,battery0.batteryType,battery0.voltage,battery0.current,battery0.mahConsumed,battery0.temperature,battery0.percentRemaining,battery0.timeRemaining,battery0.timeRemainingStr,battery0.chargeState,battery0.instantPower,clock.currentTime,clock.currentDate,distanceSensor.rotationNone,distanceSensor.rotationYaw45,distanceSensor.rotationYaw90,distanceSensor.rotationYaw135,distanceSensor.rotationYaw180,distanceSensor.rotationYaw225,distanceSensor.rotationYaw270,distanceSensor.rotationYaw315,distanceSensor.rotationPitch90,distanceSensor.rotationPitch270,distanceSensor.minDistance,distanceSensor.maxDistance,escStatus.index,escStatus.rpm1,escStatus.rpm2,escStatus.rpm3,escStatus.rpm4,escStatus.current1,escStatus.current2,escStatus.current3,escStatus.current4,escStatus.voltage1,escStatus.voltage2,escStatus.voltage3,escStatus.voltage4,estimatorStatus.goodAttitudeEsimate,estimatorStatus.goodHorizVelEstimate,estimatorStatus.goodVertVelEstimate,estimatorStatus.goodHorizPosRelEstimate,estimatorStatus.goodHorizPosAbsEstimate,estimatorStatus.goodVertPosAbsEstimate,estimatorStatus.goodVertPosAGLEstimate,estimatorStatus.goodConstPosModeEstimate,estimatorStatus.goodPredHorizPosRelEstimate,estimatorStatus.goodPredHorizPosAbsEstimate,estimatorStatus.gpsGlitch,estimatorStatus.accelError,estimatorStatus.velRatio,estimatorStatus.horizPosRatio,estimatorStatus.vertPosRatio,estimatorStatus.magRatio,estimatorStatus.haglRatio,estimatorStatus.tasRatio,estimatorStatus.horizPosAccuracy,estimatorStatus.vertPosAccuracy,gps.lat,gps.lon,gps.mgrs,gps.hdop,gps.vdop,gps.courseOverGround,gps.lock,gps.count,gps2.lat,gps2.lon,gps2.mgrs,gps2.hdop,gps2.vdop,gps2.courseOverGround,gps2.lock,gps2.count,localPosition.x,localPosition.y,localPosition.z,localPosition.vx,localPosition.vy,localPosition.vz,localPositionSetpoint.x,localPositionSetpoint.y,localPositionSetpoint.z,localPositionSetpoint.vx,localPositionSetpoint.vy,localPositionSetpoint.vz,setpoint.roll,setpoint.pitch,setpoint.yaw,setpoint.rollRate,setpoint.pitchRate,setpoint.yawRate,temperature.temperature1,temperature.temperature2,temperature.temperature3,terrain.blocksPending,terrain.blocksLoaded,vibration.xAxis,vibration.yAxis,vibration.zAxis,vibration.clipCount1,vibration.clipCount2,vibration.clipCount3,wind.direction,wind.speed,wind.verticalSpeed
2021-06-24 14:50:43.471,0.2,-0.3,23,-0.0,0.4,0.1,0.1,0.0,0.000,0.0,-0.0,488.1,0.007,0.000,140.5,00:03:31,0.1,0,--.--,--.--,--.--,0,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:50:43,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.02,0.01,0.01,0.01,0.00,0.00,0.41,0.14,47.3977515,8.5456072,32TMT 65711 49466,0.0,0.0,160.8,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,0.1,0.0,-0.0,0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,23.4,-1.0,2.0,-0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,1,0,0,--.--,--.--,--.--
2021-06-24 14:50:44.477,0.2,-0.3,23,-0.0,0.3,0.1,0.0,0.0,0.000,0.1,-0.0,488.1,0.040,0.000,140.5,00:03:31,0.1,0,--.--,--.--,--.--,0,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:50:44,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.02,0.01,0.01,0.01,0.00,0.00,0.41,0.14,47.3977515,8.5456072,32TMT 65711 49466,0.0,0.0,352.6,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,0.1,0.0,-0.1,0.0,0.0,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,23.4,-1.0,2.0,-0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,1,0,0,--.--,--.--,--.--
2021-06-24 14:50:45.472,0.2,-0.3,23,0.1,0.3,-0.0,0.0,0.0,0.000,0.1,0.0,488.2,0.076,0.000,140.5,00:03:31,0.1,0,--.--,--.--,--.--,0,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:50:45,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.02,0.01,0.01,0.01,0.00,0.00,0.43,0.14,47.3977515,8.5456073,32TMT 65711 49466,0.0,0.0,354.3,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,0.1,0.0,-0.1,0.0,0.0,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,23.4,-1.0,2.0,-0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,1,0,0,--.--,--.--,--.--
2021-06-24 14:50:46.472,0.2,-0.3,23,0.1,0.4,0.1,0.0,0.0,0.000,0.1,0.1,488.2,0.121,0.000,140.5,00:03:31,0.1,0,--.--,--.--,--.--,0,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:50:46,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.02,0.01,0.01,0.01,0.00,0.00,0.43,0.14,47.3977516,8.5456072,32TMT 65711 49466,0.0,0.0,251.3,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,0.1,0.0,-0.1,0.0,0.0,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,23.4,-1.0,2.0,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,1,0,0,--.--,--.--,--.--
2021-06-24 14:50:47.488,0.2,-0.3,23,-0.0,0.2,0.0,0.0,0.0,0.000,0.1,0.1,488.3,0.162,0.000,140.5,00:03:31,0.1,0,--.--,--.--,--.--,0,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:50:47,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.03,0.01,0.01,0.01,0.00,0.00,0.43,0.14,47.3977516,8.5456072,32TMT 65711 49466,0.0,0.0,148.2,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,0.1,0.0,-0.2,0.0,0.0,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,23.4,-1.0,2.0,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,1,0,0,--.--,--.--,--.--
2021-06-24 14:50:48.483,0.2,-0.3,23,-0.0,0.4,-0.0,0.0,0.0,0.000,0.2,0.2,488.3,0.205,0.000,140.5,00:03:31,0.1,0,--.--,--.--,--.--,0,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:50:48,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.03,0.01,0.01,0.01,0.00,0.00,0.43,0.14,47.3977516,8.5456072,32TMT 65711 49466,0.0,0.0,210.8,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,0.1,0.0,-0.2,0.0,0.0,-0.2,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,23.4,-0.9,1.9,-0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,1,0,0,--.--,--.--,--.--
2021-06-24 14:50:49.453,0.2,-0.3,23,-0.0,0.5,-0.1,0.0,0.0,0.000,0.2,0.2,488.3,0.241,0.000,140.5,00:03:31,0.1,0,--.--,--.--,--.--,0,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:50:49,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.04,0.01,0.01,0.01,0.00,0.00,0.42,0.14,47.3977515,8.5456072,32TMT 65711 49466,0.0,0.0,231.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,0.1,0.0,-0.3,0.0,0.0,-0.2,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,23.4,-1.1,1.6,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,1,0,0,--.--,--.--,--.--
2021-06-24 14:50:50.483,0.2,-0.3,23,0.1,0.6,0.0,0.0,0.0,0.000,0.2,0.2,488.4,0.272,0.000,140.5,00:03:31,0.1,0,--.--,--.--,--.--,0,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:50:50,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.04,0.01,0.01,0.01,0.00,0.00,0.42,0.14,47.3977516,8.5456072,32TMT 65711 49466,0.0,0.0,333.8,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,0.1,0.0,-0.3,0.0,0.0,-0.2,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,23.5,-1.3,1.6,-0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,1,0,0,--.--,--.--,--.--
2021-06-24 14:50:51.466,0.2,-0.3,23,-0.1,0.2,-0.1,0.0,0.0,0.000,0.2,0.3,488.4,0.291,0.000,140.5,00:03:31,0.1,0,--.--,--.--,--.--,0,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:50:51,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.06,0.01,0.01,0.01,0.00,0.00,0.42,0.14,47.3977515,8.5456072,32TMT 65711 49466,0.0,0.0,8.3,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,0.1,0.0,-0.3,0.0,0.0,-0.2,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,23.4,-1.5,1.6,-0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,1,0,0,--.--,--.--,--.--
2021-06-24 14:50:52.472,0.2,-0.3,23,0.1,0.3,0.0,0.0,0.0,0.000,0.2,0.0,488.4,0.306,0.000,140.5,00:03:31,0.1,0,--.--,--.--,--.--,0,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:50:52,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.06,0.01,0.01,0.01,0.00,0.00,0.42,0.14,47.3977516,8.5456072,32TMT 65711 49466,0.0,0.0,279.1,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,0.1,0.0,-0.3,0.0,0.0,-0.2,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,23.5,-1.5,1.6,-0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,1,0,0,--.--,--.--,--.--
2021-06-24 14:50:53.450,0.3,-0.3,23,-0.0,0.3,0.0,0.0,0.0,0.000,0.2,0.0,488.4,0.323,0.000,140.5,00:03:31,0.0,0,--.--,--.--,--.--,0,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:50:53,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.05,0.00,0.00,0.01,0.00,0.00,0.41,0.14,47.3977515,8.5456072,32TMT 65711 49466,0.0,0.0,186.2,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,0.1,-0.0,-0.3,0.0,0.0,-0.2,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,23.4,-1.6,1.6,-0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,1,0,0,--.--,--.--,--.--
2021-06-24 14:50:54.548,0.3,-0.3,23,-0.0,0.3,-0.2,0.0,0.0,0.000,0.2,0.0,488.5,0.325,0.000,140.5,00:03:31,0.0,0,--.--,--.--,--.--,0,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:50:54,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.05,0.00,0.00,0.01,0.00,0.00,0.41,0.14,47.3977515,8.5456072,32TMT 65711 49466,0.0,0.0,30.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,0.1,0.0,-0.3,0.0,0.0,-0.2,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,23.5,-1.6,1.7,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,1,0,0,--.--,--.--,--.--
2021-06-24 14:50:55.467,0.3,-0.3,23,0.2,0.3,-0.2,0.0,0.0,0.000,0.2,0.0,488.5,0.321,0.000,140.5,00:03:31,0.0,0,--.--,--.--,--.--,0,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:50:55,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.04,0.00,0.00,0.00,0.00,0.00,0.43,0.14,47.3977515,8.5456072,32TMT 65711 49466,0.0,0.0,165.2,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,0.1,0.0,-0.3,0.0,0.0,-0.2,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,23.4,-1.5,1.6,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,1,0,0,--.--,--.--,--.--
2021-06-24 14:50:56.469,0.2,-0.3,23,-0.1,0.3,-0.0,0.0,0.0,0.000,0.2,0.0,488.4,0.313,0.000,140.5,00:03:31,0.0,0,--.--,--.--,--.--,0,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:50:56,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.04,0.00,0.00,0.00,0.00,0.00,0.43,0.14,47.3977515,8.5456072,32TMT 65711 49466,0.0,0.0,183.6,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,0.1,0.0,-0.3,0.0,0.0,-0.2,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,23.5,-1.5,1.5,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,1,0,0,--.--,--.--,--.--
2021-06-24 14:50:57.461,0.3,-0.3,23,-0.0,0.3,-0.1,0.0,0.0,0.000,0.2,0.0,488.4,0.311,0.000,140.5,00:03:31,0.0,0,--.--,--.--,--.--,0,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:50:57,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.05,0.00,0.00,0.00,0.00,0.00,0.43,0.14,47.3977515,8.5456072,32TMT 65711 49466,0.0,0.0,84.3,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,0.1,0.0,-0.3,-0.0,0.0,-0.2,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,23.5,-1.5,1.6,-0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,1,0,0,--.--,--.--,--.--
2021-06-24 14:50:58.449,0.2,-0.3,23,-0.1,0.2,0.0,0.0,0.0,0.000,0.2,0.0,488.4,0.311,0.000,140.5,00:03:31,0.0,0,--.--,--.--,--.--,0,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:50:58,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.05,0.00,0.00,0.00,0.00,0.00,0.43,0.14,47.3977515,8.5456072,32TMT 65711 49466,0.0,0.0,283.3,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,0.1,0.0,-0.3,-0.0,0.0,-0.2,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,23.5,-1.4,1.5,-0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,1,0,0,--.--,--.--,--.--
2021-06-24 14:50:59.498,0.2,-0.3,23,-0.0,0.3,0.0,0.0,0.0,0.000,0.2,0.0,488.4,0.323,0.000,140.5,00:03:31,0.0,0,--.--,--.--,--.--,0,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:50:59,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.05,0.00,0.00,0.00,0.00,0.00,0.42,0.14,47.3977515,8.5456073,32TMT 65711 49466,0.0,0.0,0.1,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,0.1,0.0,-0.3,-0.0,0.0,-0.2,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,23.5,-1.5,1.5,-0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,1,0,0,--.--,--.--,--.--
2021-06-24 14:51:00.456,0.3,-0.3,23,0.1,0.3,-0.1,0.0,0.0,0.000,0.2,0.0,488.5,0.350,0.000,140.5,00:03:31,0.0,0,--.--,--.--,--.--,0,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:51:00,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.05,0.00,0.00,0.00,0.00,0.00,0.42,0.14,47.3977515,8.5456072,32TMT 65711 49466,0.0,0.0,79.8,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,0.1,0.0,-0.4,-0.0,0.0,-0.2,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,23.5,-1.5,1.7,-0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,1,0,0,--.--,--.--,--.--
2021-06-24 14:51:01.442,0.3,-0.3,23,0.0,0.4,0.0,0.0,0.0,0.000,0.3,0.1,488.5,0.382,0.000,140.5,00:03:31,0.0,0,--.--,--.--,--.--,0,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:51:01,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.06,0.00,0.00,0.01,0.00,0.00,0.42,0.14,47.3977515,8.5456073,32TMT 65711 49466,0.0,0.0,353.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,0.1,0.0,-0.4,-0.0,-0.0,-0.3,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,23.5,-1.6,1.8,-0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,1,0,0,--.--,--.--,--.--
2021-06-24 14:51:02.461,0.3,-0.3,23,-0.1,0.3,-0.0,0.0,0.0,0.000,0.3,0.1,488.5,0.419,0.000,140.5,00:03:31,0.0,0,--.--,--.--,--.--,0,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:51:02,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.06,0.00,0.00,0.01,0.00,0.00,0.42,0.14,47.3977515,8.5456073,32TMT 65711 49466,0.0,0.0,59.6,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,0.1,-0.0,-0.4,-0.0,-0.0,-0.3,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,23.5,-1.5,1.8,-0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,1,0,0,--.--,--.--,--.--
2021-06-24 14:51:03.442,0.2,-0.3,23,0.1,0.4,-0.1,0.0,0.0,0.000,0.3,0.1,488.6,0.448,0.000,140.5,00:03:31,0.0,0,--.--,--.--,--.--,0,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:51:03,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.08,0.00,0.00,0.03,0.00,0.00,0.41,0.14,47.3977515,8.5456072,32TMT 65711 49466,0.0,0.0,287.1,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,0.1,-0.0,-0.5,-0.0,-0.0,-0.3,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,23.5,-1.5,1.7,-0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,1,0,0,--.--,--.--,--.--
2021-06-24 14:51:04.451,0.2,-0.3,23,0.0,0.5,-0.0,0.0,0.0,0.000,0.3,0.2,488.6,0.476,0.000,140.5,00:03:31,0.0,0,--.--,--.--,--.--,0,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:51:04,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.08,0.00,0.00,0.03,0.00,0.00,0.41,0.14,47.3977515,8.5456072,32TMT 65711 49466,0.0,0.0,152.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,0.1,-0.0,-0.5,0.0,-0.0,-0.3,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,23.5,-1.5,1.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,1,0,0,--.--,--.--,--.--
2021-06-24 14:51:05.473,0.2,-0.3,23,-0.1,0.2,-0.0,0.0,0.0,0.000,0.3,0.2,488.6,0.502,0.000,140.5,00:03:31,0.0,0,--.--,--.--,--.--,0,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:51:05,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.08,0.00,0.00,0.01,0.00,0.00,0.43,0.14,47.3977515,8.5456072,32TMT 65711 49466,0.0,0.0,203.7,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,0.1,-0.0,-0.5,0.0,-0.0,-0.3,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,23.5,-1.4,1.8,-0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,1,0,0,--.--,--.--,--.--
2021-06-24 14:51:06.464,0.2,-0.3,23,-0.0,0.3,-0.1,0.0,0.0,0.000,0.3,0.2,488.6,0.515,0.000,140.5,00:03:31,0.0,0,--.--,--.--,--.--,0,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:51:06,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.08,0.00,0.00,0.01,0.00,0.00,0.43,0.14,47.3977516,8.5456072,32TMT 65711 49466,0.0,0.0,134.6,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,0.1,-0.0,-0.5,0.0,-0.0,-0.3,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,23.5,-1.4,1.8,-0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,1,0,0,--.--,--.--,--.--
2021-06-24 14:51:07.451,0.3,-0.3,23,0.1,0.4,-0.0,0.0,0.0,0.000,0.3,0.2,488.7,0.521,0.000,140.5,00:03:31,0.0,0,--.--,--.--,--.--,0,0000:00:00,0,1,1,0.00,-1.00,0,--.--,51,--.--,--:--:--,1,0.00,14:51:07,6/24/21,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.08,0.00,0.00,0.01,0.00,0.00,0.43,0.14,47.3977515,8.5456072,32TMT 65711 49466,0.0,0.0,74.7,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,0.1,-0.0,-0.5,0.0,-0.0,-0.3,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,23.5,-1.6,1.7,-0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,1,0,0,--.--,--.--,--.--
